,text_id,text,label
5250,hasoc_en_5251,@RepMarkMeadows Boom like your fake attack on The Japanese ship you incompetent TV watching old nasty liar? Only way to get you 🍄up? Where’s Eric Prince? #wagTheDog #TrumpsConcentrationCamps #TrumpIsATraitor #NoIranWar #impeachment,NOT
4907,hasoc_en_4908,Melania T?! ARE YOU FREAKING KIDDING ME?! Jackie O was first class while Melania is just pure trash!!  #FuckTrump  #MAGA  #MAGAts  #Trump  #Trumpbillies  #TrumpIlly  #TrumpCrimeFamily  #TrumpCrimeSyndicate  #TrumpIsAnIdiot  #TrumpsWorseThanNixon https://t.co/KNn7ppWrjO,HOF
5720,hasoc_en_5721,Dear @ICC if uh r capable of removing that #BalidaanBadge from @mahi77881 daily routine then do whatever it takes and i bet uh he will never keep that symbol apart from him..  Even his daughter's t-shirt says- 'my dad's a para'.  Then who uh r #BalidaanBadge  #DhoniKeepsTheGlove https://t.co/MMBtH6RMsK,HOF
4383,hasoc_en_4384,Hey @potus   He MURDERERS people who disagree with him   And that makes him your hero?!?  WTF....you sad pathetic orange buffoon!!!  #FUCKTrump #ImpeachTrumpNow https://t.co/fdVIFM5CuR,HOF
1056,hasoc_en_1057,"NO SHIT, SHERLOCK! #FuckfaceVonClownstick wants impeachment. . .it’s more attention and he can play “poor me.”  #FuckTrump https://t.co/WIlxE9WQf7",HOF
511,hasoc_en_512,Almond #OnePlus7Pro coming today at 12 NOON  Get Ready to get your GOLD ! on @amazonIN 👇👇👇    #OnePlus7IsHere #OnePlus7 #smartphone #AmazonSpecials #FridayMotivation #FridayFeelings #NBAFinals #ShameOnICC #WeTheNorth #CWC19 #ENGvWI #MIBWithMN #MIBInternational #MIB,NOT
2571,hasoc_en_2572,"Watch this clip from 2017, where Boris Johnson shows he simply doesn't have the temperament (let alone maturity) to be next PM of this country    #brexit #BrexitShambles #BorisJohnson #RemainSurge #RemainerNow #RevokeArticle50 #ToryLeadeshipContest #BorisJohnsonShouldNotBePM https://t.co/pVEai5ZJCf",NOT
3582,hasoc_en_3583,keep #DhoniKeepsTheGlove,NOT
675,hasoc_en_676,@realDonaldTrump Oh no!! Who will you find to lie for you so effortlessly? Will the new person do their job for which they’re paid and hold press briefings more than twice a year? #TrumpLies #TrumpsWorseThanNixon #DesperateDonald #FuckTrump #ByeFelicia,NOT
5316,hasoc_en_5317,@realDonaldTrump Can you even spell Constitution? #Criminal #Coward #Traitor #DoucheBag https://t.co/jCICKV4nAw,HOF
2481,hasoc_en_2482,#DonaldTrump Has Sold Out America To The Fricking Enemy Russian Commie Soviet 'REDS'  #MoreSanctionsOnRussia 'NOW'  #FuckTrump  Nuff Said ! .😠 https://t.co/hYPhOaUrcw,HOF
5258,hasoc_en_5259,@BillCosby You know what else he said in 1971 'yeah baby. I totally wobt rape you'.... Well that was all lies wasnt it. #rapist #hopeyoudie,NOT
2974,hasoc_en_2975,#IndiaVsPakistan   #terroristNationPakistan    #IndiaVsPakistan     India will defeat Pakistan by a margin of:,NOT
3273,hasoc_en_3274,"#TMC 's MP Dr Santanu Sen just repeats version of #MamataBanerjee the 'outsiders' !!    Don't get back, continue #DoctorStrike until #WestBengal CM apologize publicly   #SaveTheDoctors   #SaveBengal   #DoctorsFightBack",NOT
208,hasoc_en_209,Pete Buttigieg just gave his first foreign policy speech. He offered 5 clear proposals. #Resist #ResistTrump #FuckTrump https://t.co/fScveRX4Ms,NOT
1417,hasoc_en_1418,"1/2 I'm in the  #BorisJohnsonShouldNotBePM camp, but it's important to say this as someone who calls out #homophobic people every day. @BorisJohnson is not homophobic, &amp; it's wrong for some to say so. He voted for #EqualMarriage &amp; I've seen him at many receptions challenge people",NOT
589,hasoc_en_590,@tonyposnanski @PressSec @realDonaldTrump So well said. I totally agree with every word.  The White House is full of corrupt habitual liars.  #FuckTrump and his pathetic puppets.,HOF
2562,hasoc_en_2563,This is not ok. At 4 mos. I was still BF my kids. This not pro-life. #fucktrump https://t.co/GBOrAs4TN0,NOT
4257,hasoc_en_4258,A billion Cricket fans waited four years to watch how it fucking rains in England #ShameOnICC,HOF
2876,hasoc_en_2877,"#GandiNaaliAbuse | Where an MP says that he will cut the throat of Muslims, then everyone is silent on that: Waris Pathan- MLA, AIMIM & Advocate",HOF
1264,hasoc_en_1265,Warner Brothers: Teenage Mutant Ninja Turtles ('90) Special Edition  Sign the Petition https://t.co/cauc2TxpeX via @Change #tmnt #Nickelodeon #sistercompany #NintendoDirectE3 #NBAFinals #aqachemistry #TuesdayMotivation #NintendoDirect #RedLine #newline #E32019 #resist #fucktrump,NOT
856,hasoc_en_857,Keep tweeting this guys @ICC puppet of pakistan  #ShameOnICC,NOT
4324,hasoc_en_4325,#IdiotTrump reveals new proposed Air Force One designs - Spend spend spend https://t.co/Izq9BSTH8j,HOF
2196,hasoc_en_2197,#IndiaWithDhoni #DhoniKeepTheGlove #DhoniKeepsTheGlove #DhoniKeSaathDesh Useless issue created by ICC. https://t.co/B4lpxaDyOY,NOT
863,hasoc_en_864,@dipaksamanta Yes! #DhoniKeepsTheGlove On!,NOT
960,hasoc_en_961,"Doctors of JIPMER, Pondicherry stand with NRSMCH. We are on a strike today so that such violence against doctors does not happen in the future.   #Savethedoctors #doctorsstrike #doctors_against_assualt #DoctorsFightBack https://t.co/Jxkb5xiXT0",NOT
4446,hasoc_en_4447,@VerityPlayer @FLOTUS I just can't wrap my brain around the fact that shit has gotten this far.   #fucktrump and the whole #cult45,NOT
3971,hasoc_en_3972,@realDonaldTrump Loser    #SenileAF #StableGenius #racist #rapist #pervert #treason #Resist #UnstablePresident,HOF
2647,hasoc_en_2648,Ummm...they are criminals? #FUCKTrump #FUCKMcConnell #FUCKtheGOP https://t.co/v3oQaMlWah,HOF
5606,hasoc_en_5607,"Is that it? Seriously? Is that your pitch? Is that your, 'mustn't be seen or heard', pitch?    #BorisJohnsonShouldNotBePM https://t.co/GRJxi54Tqq",HOF
1016,hasoc_en_1017,@realDonaldTrump Looks like somebody doesn't understand what Treason is.    #TrumpIsATraitor #TrumpTantrum #ImpeachTrumpNow,HOF
443,hasoc_en_444,"#DoctorsFightBack #zeenews   When everyone including Doctors see, satisfied and cured patient and there relatives is blessed thing in Doctor's life.  It's fundamental right of safety!  Find any other smart and strong way to convince through your creamer brain!",NOT
2152,hasoc_en_2153,Arrogant @BorisJohnson refuses to turn up to #C4debate. Is he allergic to debates and hustings? #BorisJohnsonShouldNotBePM,NOT
5798,hasoc_en_5799,When you lets the news outlets tell your story😒...stop letting the news paint false narratives of our black ppl..But for dumpster rapist #BrockTurner gets a nice portrait      #BlackTwitterMovement #BlackLivesMatter #blackpodcast #news #rapist #cnn #narratives #Blacktwitter #rbg https://t.co/v539fGSLDU,HOF
2336,hasoc_en_2337,"The confusion created by the Right-Wing extremists, or otherwise known as Republicans, resulted in #Trump in the White House    Reinstate #CommonSense    #TrumpIsATraitor #CorruptGOP #GOPcorruptionandcruelty #GOPComplicitTraitors #Resisters #ResistersForum #ResistanceUnited #VoteBlue https://t.co/N0JRcXKaj4",NOT
1025,hasoc_en_1026,"MSD on glove row: Will stick to ICC’s rules   https://t.co/naHXIfGEUh    Thank you @msdhoni for following the rules and keeping Cricket, exactly what it is, A Sport!    Desh Bhakti dikhaneke aur bhi tareeke hai     #CWC19 #DhoniKeepsTheGlove",NOT
3902,hasoc_en_3903,"#Dickhead, .@realDonaldTrump rushes into damage control after saying he’d accept foreign help in 2020 https://t.co/GNInrA6suY",HOF
3868,hasoc_en_3869,@Banks want to explain yourself? @AlissaViolet @FaZeClan @FaZeApex @FaZeBlaze @FaZeAdapt @JohnScarce @FaZe_Rain #TrumpSupporter #fucktrump https://t.co/fl2jaY7m92,NOT
1949,hasoc_en_1950,When @SrBachchan wants to take trip of #ICC !!!!! #ICCWorldCup2019   #CWC19   #ShameOnICC   #CWC2019   #INDvNZ   https://t.co/MLcJ97IwWN,NOT
2038,hasoc_en_2039,@realDonaldTrump #TrumpTantrum AGAIN #TrumpMustResign for #TrumpIsNotAboveTheLaw #TrumpIsATraitor     #VoteBlueToSaveAmerica from the #GOPCorruption     #RepublicansForImpeachment,NOT
1101,hasoc_en_1102,@SassyKadiK Good riddance. That's why I put #fucktrump in my bio.😀I really think there are some fake resisters on here.,NOT
1748,hasoc_en_1749,#TrumpisaTraitor is more disrespectful of the American flag than the man who set it on fire and was awarded $225K by the Supreme Court!! https://t.co/A4ueTMzaXh,NOT
240,hasoc_en_241,@RepAdamSchiff Walk around Adam Shifty's #LA district and then tell me what kind of a politician he is. #douchebag,NOT
4242,hasoc_en_4243,House has to have guts to go after Trump #Resist #ResistTrump #FuckTrump https://t.co/dPdi4djMLc,HOF
233,hasoc_en_234,Some of the GOP in Congress I find utterly disgusting. It’s almost impossible to listen to them try to justify fucked up trump. It’s really disheartening #FuckTrump #FuckTheGOP,HOF
1896,hasoc_en_1897,"@MajorPoonia @ICC @cricketworldcup @msdhoni @TShirtBhaiya + while saluting #Dhoni's patriotism, he should just play cricket &amp; bring #WorldCup2019 home. Imagine the fallout if #DhoniKeepsTheGlove. #PandoraBox!  Do you want every team including Pak also wearing insignia badges of their armies on gloves or t-shirts and God knows what not?!",NOT
1629,hasoc_en_1630,Respected PM @narendramodi Ji   Address the issue of #AssaultOnDoctors and speak on measures to #StopViolenceAgainstDoctors and #SaveTheDoctors .  #DoctorsUnderOppression   #DoctorsFightBack https://t.co/3dtQlrGefe,NOT
4747,hasoc_en_4748,"I am very disappointed in @CNN for having a #rapist like Jim @Acosta still working for them. He 'allegedly' raped a woman in college, and they ignore it. Typical liberals. 'Do as I say not as I do' and 'nothing to see here'",NOT
2635,hasoc_en_2636,#DoctorsFightBack  Doctors united despite threats of violence. Says NO to CM's offer of closed door negotiations.  #savethedoctors #standwithNRS,NOT
5836,hasoc_en_5837,"@blocthot Hey Binx, fuck what that asshat thinks! Look at his profile... #douchebag",HOF
4500,hasoc_en_4501,When you tell your mom you got into a political altercation with her lifelong friend and had to unfriend them.  My mom is #ShadyAF  #DontMessWithHerGirls  #MyMomRocks  #MyMom  #FuckTrump https://t.co/G5hpTMI37n,HOF
5326,hasoc_en_5327,"Wonder what dumb fvckery the #douchebAG Barr will concoct after a group of law professionals break down obstruction, and high crimes and misdemeanors in layman’s terms?",NOT
2214,hasoc_en_2215,"Advice to #Doctors going on Strike, instead they should refuse to attend @MamataOfficial's #Government officials and elected representatives of the people. Why people suffer for no fault of theirs.  #DoctorsFightBack   @BJP4India @drharshvardhan   @jpgoswami_delhi @baldev_bahl",NOT
2004,hasoc_en_2005,"How intelligent r Indians, they don't care missing army aircraft. But discussing and struggling for Dhoni's gloves. #DhoniKeepsTheGlove",NOT
1917,hasoc_en_1918,@reliancejio @jio_money @JioCare @JioChat @JioCinema   Uploaded 100GB of files. Thank you.  #HappyBirthdayNBK #India #ICCWorldCup2019 #BringTheCupHome #jio #IndvAus #keepthegloves #Dhoni #DhoniKeepsTheGlove #BalidanBadge #googlephotos #Balakrishna #Balayya #NandamuriBalakrishna https://t.co/LqGjnZEZuZ,NOT
1109,hasoc_en_1110,#ShameOnICC in INDIA the SCHOOL KID  know how to use WHEATHER FORECAST before going.....but ..ICC DON'T KNOW   how to use?? ....make me OFFICIAL of ICC....,NOT
1398,hasoc_en_1399,"SIR, KEEP THE GLOVE. WE ARE WITH YOU. #DhoniKeepsTheGlove #DhoniKeSaathDesh #Dhoni @msdhoni",NOT
1320,hasoc_en_1321,@realDonaldTrump The United States of America needs a new President! #TrumpsAnInternationalDisgrace #TrumpIsAFraud #TrumpIsACriminal #TrumpIsATraitor,NOT
1819,hasoc_en_1820,Vox Sentences: “Nothing wrong with listening” #Resist #ResistTrump #FuckTrump https://t.co/OXNdZhnTKj,NOT
4912,hasoc_en_4913,"So the #douchebAG Barr “has been delegated full and complete authority to declassify information” for investigating the investigators, but not information pertaining to evidence of Trump’s obstruction and collusion? GTFOH! #ImpeachDonaldTrump https://t.co/HPDdhC0L5Y",NOT
5457,hasoc_en_5458,"Snuggle in with your favorite homicidal maniac! This week, Jess covers the brutal acts of serial killer, Israel Keyes. Marci gets ragey as the details of his crimes unfold as well as the fatal mistakes that lead to his arrest. #truecrime #murderer #serialkiller #podcast #comedy https://t.co/kCtMe7Na18",HOF
540,hasoc_en_541,"@realDonaldTrump Hey Donnie, And this is your channel! #TrumpIsALose #TrumpIsACriminal #TrumpIsATraitor https://t.co/ObIl742DzA",NOT
2903,hasoc_en_2904,why the FUCK isn't Gemma Chan playing Doctor Who yet pic.twitter.com/tBc6QzQn2w,HOF
4250,hasoc_en_4251,Johnson  'He is Wodehouse’s style without Wodehouse’s plot; the well-polished novel without a theme.'  #borisjohnson    #BorisJohnsonShouldNotBePM https://t.co/LAwTi0xHZg,HOF
4648,hasoc_en_4649,#CricketWorldCup2019 is washed away.  Poor Management.  #ShameOnICC,HOF
1385,hasoc_en_1386,"Gosh! If it is that easy to be PM, just say nothing, then perhaps I will think about having a go!😉  #roryforleader #BorisJohnsonShouldNotBePM",NOT
3062,hasoc_en_3063,Kore DM-PVC Combo 16 (1-5 Kg) Home Gym Dumbbells &amp; Fitness Kit  @ Rs.579 (mrp-1880)    https://t.co/jizRTHxetI    #DoctorsFightBack #SaveBengal #amazon #flipkart #deals #dealoftheday #amazingdeals #offers #discount #JaiShreeRam #ModiForAll,NOT
1188,hasoc_en_1189,The #Hypocrisy of @BorisJohnson in its full glory!  The man is a fraud #Brexit is his con.   #Boris   #BorisJohnsonShouldNotBePM  #ToryLeadershipContest   #ToryLeadershipDebate https://t.co/B9xrkE2J24,HOF
2807,hasoc_en_2808,Bitch please he has/had no compassion for the Central Park 5 this shit is a stunt. Not saying her intentions isn't pure Trump shit is not. I need her to ask him about them babies in cages. #FUCKTRUMP #KimKardashian,HOF
2030,hasoc_en_2031,#DoctorsStrike Mass Murderer Yasin Malik has human rights but doctors don't have!Save doctors of ur state B4 crying 4 save democracy.  West Bengal want Freedom from @MamataOfficial.   West Bengal want freedom from violence&amp;political Terrorism.#DoctorsFightBack,NOT
1396,hasoc_en_1397,"Imagine if thought were energy that could be harnessed and focused, on a day like today, on CheesePuff in Chief’s birthday, he would certainly burst into flames from all the negative energy being thown his way.    #FucktRump",NOT
2019,hasoc_en_2020,This is how ICC see ms dhoni gloves #DhoniKeepsTheGlove https://t.co/TBPX6mKv6V,NOT
3722,hasoc_en_3723,Hey @realDonaldTrump: #Norway is calling. They say you’re a #douchebag,HOF
1956,hasoc_en_1957,"⚡MCK @ 11.15 a.m   Students giving guard of honour as the entire Dept. Of PEDIATRICS , Medical College Kolkata file their resignations in solidarity with the protest. ❤ Prof. Dr. Mousumi Nandy, HOD Pediatrics and dean has also resigned.    #DoctorsFightBack  #Savethedoctors https://t.co/0hnOl6pcq6",NOT
4074,hasoc_en_4075,"@DungeonDining You've been a #douchebag all day, I'll be taking great pleasure in muting your ass.",HOF
3568,hasoc_en_3569,I think  creaters taking tips from child's while making these grounds #ShameOnICC https://t.co/aVAbYApX1M,NOT
828,hasoc_en_829,"While the ICC has shown it’s petty mindset the BCCI has shown that it is spineless. All Indians including Dhoni should sport the symbol, maybe as a tattoo for the next match #DhoniKeepsTheGlove",NOT
3285,hasoc_en_3286,Good riddance to this lying sack!  #TrumpIsATraitor   #TrumpMustResign   #JohnMcCainDay   #SarahSandersResigns https://t.co/iNe4UKeee4,HOF
3538,hasoc_en_3539,Another blast from the past. #Trump and a #murderer https://t.co/7LJFg4fc60,NOT
3725,hasoc_en_3726,Everyone is Waiting for Bhumrah to Bowl.  I am waiting for Dhoni to keep.  #INDvsAUS  #IndiaWithDhoni  #DhoniKeepsTheGlove  #ICCWorldCup2019,NOT
3604,hasoc_en_3605,@realDonaldTrump Donald Trump is the reason for increasing violence against innocent Americans of color and religious differences. #TrumpIsARacist #TRUMPISACROOK #TrumpIsATraitor #TrumpIsTheEnemyOfThePeople #ImpeachDonaldTrumpNOW,NOT
3803,hasoc_en_3804,@FootballPoll2 @ESPNcricinfo @ICC Oh really but @icc can covered the ground right . Btw #shameonicc  know the weather of england before they annaunced #iccwc2019 understand ! Thats it #viratkohli #teamindia,NOT
391,hasoc_en_392,@thephotoist Sick motherfuckers! &amp; #FuckTrump,HOF
3067,hasoc_en_3068,@annaturley @jessphillips He was clearly talking about the vending machine after he bought a packet of chipsticks. #C4Debate #whereswally #toryjackanorystory #BorisJohnsonShouldNotBePM,HOF
